Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1181792431739752448,"#traficogt la Roosevelt esta de la gran puta. Choques hacia mixco. Choques hacia tikal futura.

MATENME POR LA GRAN PUTAAAA ARZU LA PUTA QUE TE PARIO
AMILCAR MONTEJO TU MADRE",Josep2270,josep2270,Wed Oct 09 04:44:07 +0000 2019,0,24,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,0
1181796531730558976,"Después del trabajo, con hambre y en el #TraficoGT viendo al vendedor de papalina. https://t.co/saOXGNazR4",Gabriela Búcaro,gnbucaro,Wed Oct 09 05:00:24 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,0
1181799033850998784,"Después del trabajo, con hambre y en el #TraficoGT viendo al vendedor de papalina. https://t.co/saOXGNazR4",??g???,aaaaalfaro_,Wed Oct 09 05:10:21 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,0
1181800495343706113,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Francisco,Francis96667771,Wed Oct 09 05:16:09 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181801067329273856,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",marvin oliva,marvinoliva15,Wed Oct 09 05:18:25 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181801989010788357,"#URGENTE | Calles inundadas en bulevar El Naranjo, por el sector de Bosques de San Nicolás en Mixco, reporta la @ConredGuatemala. #ClimaGT. #TráficoGT. https://t.co/Ss6Nk8lpCy",Yeti,Tantzstanze83,Wed Oct 09 05:22:05 +0000 2019,0,61,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,1
1181804736460283904,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Karla Beteta,KarlaBeteta,Wed Oct 09 05:33:00 +0000 2019,0,54,Spanish,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Photo,0,6,3
1181807836134825984,"Mt.6:34: Así que, no os afanéis por el día de mañana, porque cada día traerá su afán Hasta mañana con mas información sobre el #traficogt. Que descansen.",NotiRumbos Guatemala,Notirumbosgt,Wed Oct 09 05:45:19 +0000 2019,0,0,Spanish,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Tweet,,0,1,0
1181808808454184961,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",C@RED,CAREDPZ1,Wed Oct 09 05:49:11 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181821909719293952,"#URGENTE | Calles inundadas en bulevar El Naranjo, por el sector de Bosques de San Nicolás en Mixco, reporta la @ConredGuatemala. #ClimaGT. #TráficoGT. https://t.co/Ss6Nk8lpCy",Eduany,Eduany45899431,Wed Oct 09 06:41:15 +0000 2019,0,61,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,1
1181825139912138753,"Demanda alta en ruta El Salvador, bulevar Vista Hermosa, #TransitoGT de bulevar Los Próceres, calzada Aguilar Batres, calzada Roosevelt y calzada San Juan, tras la lluvia que afectó #TraficoGT esta tarde.

Villa Nueva, Guatemala y Mixco en alerta.

Link: https://t.co/GoKquIfoVy",Eduany,Eduany45899431,Wed Oct 09 06:54:05 +0000 2019,0,30,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,2,0
1181825410310520832,"Motocicleta y #TransUrbanoGT colisionaron en 13 avenida 3 calle #TransitoGT zona 6.

Motocicleta queda bajo transporte colectivo y dos personas son auxiliadas.

?? Otros usuarios del #TraficoGT bocinan sin cesar, aún viendo la ardua labor de bomberos informa Dania Carrera ??. https://t.co/msRmyiCRw8",Eduany,Eduany45899431,Wed Oct 09 06:55:09 +0000 2019,0,18,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,0,3,0
1181832747171663872,"AGUATEMALA ??????????

#TransitoGT #TraficoGT #URGENTE https://t.co/pqZRsm69wd",David Paiz ????,davidpaiz312,Wed Oct 09 07:24:18 +0000 2019,0,3,Indonesian,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,3,0
1181867950283907072,#TráficoGT | El fin del ciclo escolar tendrá un impacto positivo en la circulación de vehículos. https://t.co/35wXWJRxzn,Jorge Huertas,jmariohuertas,Wed Oct 09 09:44:12 +0000 2019,0,5,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,0
1181885833781153793,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",ANA MARIA RODAS,ANAMARIARODAS1,Wed Oct 09 10:55:15 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181887339917910017,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",rj,rjmoino,Wed Oct 09 11:01:14 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181891659157708800,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Jennifer Torres,Jennife13964390,Wed Oct 09 11:18:24 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181891768985554944,"Precaución #TraficoGT, fuerte lluvia en zona 10 y varios sectores de la ciudad capital 

Encienda sus luces y guarde una distancia  prudente entre vehículos. #MuniGuate #prevención @muniguate @amilcarmontejo https://t.co/mxE0IK18cA",Eduardo,Eduardo29936394,Wed Oct 09 11:18:50 +0000 2019,0,16,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,2
1181893864447266817,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",William Poroj,WilliPoroj_gtv,Wed Oct 09 11:27:10 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181894820446511110,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",L. SA ?????,Unalome79,Wed Oct 09 11:30:58 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181895538393976832,"Precaución #TraficoGT, fuerte lluvia en zona 10 y varios sectores de la ciudad capital 

Encienda sus luces y guarde una distancia  prudente entre vehículos. #MuniGuate #prevención @muniguate @amilcarmontejo https://t.co/mxE0IK18cA",Aracely Colorado,racelyC,Wed Oct 09 11:33:49 +0000 2019,0,16,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,2
1181897976320536579,Se Cagaron en el #TraficoGT En El Boulevard San Rafael,Pankee ????,Panke_ee,Wed Oct 09 11:43:30 +0000 2019,3,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,0
1181901428845096962,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Astrita Aceituno,Astrita_a,Wed Oct 09 11:57:13 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181901852423659520,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Carlos Contreras,crc2407,Wed Oct 09 11:58:54 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,6,3
1181902237624393733,De pinares a san Rafael caminando 30 min en carro 1 hora #TraficoGT,Junior Angel,JuniorAngel1993,Wed Oct 09 12:00:26 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,0
1181902245841002497,Demos gracias a Dios por un día mas. En unos momentos iniciamos con la información mas sobresaliente del #traficogt nacional.,NotiRumbos Guatemala,Notirumbosgt,Wed Oct 09 12:00:28 +0000 2019,0,0,Spanish,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Tweet,,0,1,0
1181903272711507971,"#TraficoGT @amilcarmontejo @EmixtraPablo en el extravío de lo de Bran , en  la vuelta yendo para la primero julio, está a punto de haber un deslave, pero no se puede ver porque está en la vuelta y sorprende a todos los automovilistas no logré tomar foto. Es #URGENTE",Guerrero,inolvidable502,Wed Oct 09 12:04:33 +0000 2019,13,7,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,2
1181904323585941504,"6AM y ya bajé Carretera así que ya se les puede caer otro motor si quieren, putos ???? #TraficoGT",Diego,DiegoGR_97,Wed Oct 09 12:08:44 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,0
1181904908892684289,"#TráficoGT | Paso libre en la entrada y salida del Cenma, Villa Nueva. https://t.co/L9CIS1kTiL",Viva La Noticia,vivaln_gtv,Wed Oct 09 12:11:03 +0000 2019,2,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Video,0,1,0
1181905219380228097,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Antonio Salguero,Tony22062,Wed Oct 09 12:12:17 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181905877273649155,@Universidad921 @UsacDigeu @SoyUSAC #TraficoGT #TransitoMixco #TransitoVN #TraficoVC https://t.co/Hpz0iRwDKk,RosarioR_USAC,RosariorUsac,Wed Oct 09 12:14:54 +0000 2019,2,1,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,4,3
1181906026469167107,@Universidad921 @UsacDigeu @SoyUSAC #TraficoGT #TransitoMixco #TransitoVN #TraficoVC https://t.co/WezgcGpceF,RosarioR_USAC,RosariorUsac,Wed Oct 09 12:15:30 +0000 2019,0,1,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,4,3
1181906081628512256,@Universidad921 @UsacDigeu @SoyUSAC #TraficoGT #TransitoMixco #TransitoVN #TraficoVC https://t.co/OoIHDGr4xm,RosarioR_USAC,RosariorUsac,Wed Oct 09 12:15:43 +0000 2019,0,1,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,4,3
1181906105653452800,"Carro averiado.

Bulevar Liberación 1 avenida zona 11. Grúa inicia acciones para retirarlo de la ruta oriente.

#TransitoGT #TraficoGT https://t.co/TOdmuk13m5",Amilcar Montejo,amilcarmontejo,Wed Oct 09 12:15:48 +0000 2019,13,1,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,2,0
1181906133059063814,"#URGENTE | Calles inundadas en bulevar El Naranjo, por el sector de Bosques de San Nicolás en Mixco, reporta la @ConredGuatemala. #ClimaGT. #TráficoGT. https://t.co/Ss6Nk8lpCy",Victor Cotzajay,cotzajay_victor,Wed Oct 09 12:15:55 +0000 2019,0,61,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,1
1181906173886377984,"Ahora en #TraficoGT ya no tomaré la ruta x bulevar sur #naranjo - #tulamtzu para no arriesgarme por el hundimiento en el área, mi destino sería la 5ta samayoa. Ahora tomaré el carril auxiliar de Villa linda,  tomar en cuenta @amilcarmontejo habrán más ??????? asi",Jhonnie C.,juanma1404,Wed Oct 09 12:16:05 +0000 2019,6,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,3,1
1181906658500448257,"Carro averiado.

Bulevar Liberación 1 avenida zona 11. Grúa inicia acciones para retirarlo de la ruta oriente.

#TransitoGT #TraficoGT https://t.co/qd0jNIP6nX",LiberalGt,GtLiberal,Wed Oct 09 12:18:00 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,2,0
1181907302288412672,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Jaqueline M. Sánchez,Jaquie_ms6,Wed Oct 09 12:20:34 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181907443124563968,"#TráficoGT #TránsitoGT
EMIXTRA nos reporta:
Circulación fluida en semáforo Minerva hacia carretera Nueva. PMT trabajando en regulación del sector. #TránsitoMixco https://t.co/jQjuDzlTmn",DIGITAL  NEWS,DIGITALNEWS2O16,Wed Oct 09 12:21:07 +0000 2019,1,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Video,0,3,0
1181907653838196736,"#TránsitoGT #TráficoGT
Afluencia vehicular en ruta Interamericana del Km 18 hacia Calzada Roosevelt. PMT trabajando en regulación y supervisión del sector. #TránsitoMixco https://t.co/sYEkPdhosF",DIGITAL  NEWS,DIGITALNEWS2O16,Wed Oct 09 12:21:58 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,3,0
1181908453155131392,"#TráficoGT | @amilcarmontejo reporta vehículo con fallas mecánicas en bulevar Liberación y 1 avenida, zona 11. https://t.co/hmA4j5mRNS",Prensa Libre,prensa_libre,Wed Oct 09 12:25:08 +0000 2019,7,0,Spanish,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,0,1,1
1181908648378994690,"#TránsitoGT #TráficoGT
EMIXTRA nos reporta:
Calzada Roosevelt presenta afluencia vehicular hacia Guatemala. PMT trabajando en la regulación y supervisión del sector. #TránsitoMixco https://t.co/Hw46rrPlZ0",DIGITAL  NEWS,DIGITALNEWS2O16,Wed Oct 09 12:25:55 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,3,0
1181908899345178626,"Carro averiado.

Bulevar Liberación 1 avenida zona 11. Grúa inicia acciones para retirarlo de la ruta oriente.

#TransitoGT #TraficoGT https://t.co/TOdmuk13m5",Manuel Tol,TolGManuel,Wed Oct 09 12:26:55 +0000 2019,0,1,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,2,0
1181910540739854336,"Si las empresas no empiezan a tomar en serio el #homeoffice para puestos viables, en un par de años vamos a pasar más tiempo en el #traficogt que en la oficina https://t.co/INYvHS73yy",Erwin Lobos,erwinlobos,Wed Oct 09 12:33:26 +0000 2019,8,3,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,2,0
1181910821233930241,"#URGENTE | Calles inundadas en bulevar El Naranjo, por el sector de Bosques de San Nicolás en Mixco, reporta la @ConredGuatemala. #ClimaGT. #TráficoGT. https://t.co/Ss6Nk8lpCy",Sergio,Sergio58810023,Wed Oct 09 12:34:33 +0000 2019,0,61,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,1
1181912034918768640,#TraficoGT lento cuesta Villalobos a ciudad https://t.co/O7Geq2eWs4,José Antonio,noticiascastro,Wed Oct 09 12:39:22 +0000 2019,0,0,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,1,0
1181912428570955777,"Yo pensé que ya se había erradicado este tipo de choleradas en el #TraficoGT  ¡Qué nivel..!
@amilcarmontejo https://t.co/jsLP7g7g4x",Otto Salazar®,Otto_Salazar,Wed Oct 09 12:40:56 +0000 2019,79,18,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Video,0,1,1
1181913817145577472,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Samael Burgos,sburgos16,Wed Oct 09 12:46:27 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,6,3
1181914902870597632,"Después del trabajo, con hambre y en el #TraficoGT viendo al vendedor de papalina. https://t.co/saOXGNazR4",El apache castillo•,lverria,Wed Oct 09 12:50:46 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,1,0
1181915354781700096,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Diego Sandoval,DiegoSa80127933,Wed Oct 09 12:52:34 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,6,3
1181915373102391296,"#TráficoGT | Sin problemas viales para transitar en el libramiento de Chimaltenango. Toma en cuenta el horario de circulación; inicia desde las 6:00 horas y finaliza a las 18:00 horas. Para conocer la situación de las carreteras en el país, puedes llamar al 1520 de @Provial. https://t.co/sq5Ot92n5i",Viva La Noticia,vivaln_gtv,Wed Oct 09 12:52:38 +0000 2019,1,1,Spanish,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,Video,0,1,1
1181915372804542466,@Universidad921 @UsacDigeu @SoyUSAC #TraficoGT #TransitoMixco #TransitoVN #TraficoVC https://t.co/OoIHDGr4xm,Universidad 92.1FM,Universidad921,Wed Oct 09 12:52:38 +0000 2019,0,1,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,4,3
1181915428584644608,@Universidad921 @UsacDigeu @SoyUSAC #TraficoGT #TransitoMixco #TransitoVN #TraficoVC https://t.co/WezgcGpceF,Universidad 92.1FM,Universidad921,Wed Oct 09 12:52:51 +0000 2019,0,1,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,4,3
1181915443612848128,@Universidad921 @UsacDigeu @SoyUSAC #TraficoGT #TransitoMixco #TransitoVN #TraficoVC https://t.co/Hpz0iRwDKk,Universidad 92.1FM,Universidad921,Wed Oct 09 12:52:55 +0000 2019,0,1,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,4,3
1181915939043971072,"#URGENTE | Calles inundadas en bulevar El Naranjo, por el sector de Bosques de San Nicolás en Mixco, reporta la @ConredGuatemala. #ClimaGT. #TráficoGT. https://t.co/Ss6Nk8lpCy",Maguire,Maguire36137305,Wed Oct 09 12:54:53 +0000 2019,0,61,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,3,1
1181916148356530176,"#TomaEnCuenta | Toma tus precauciones y maneja con cuidado, densa niebla cubre zonas de la capital. Enciende tus luces y maneja despacio. @amilcarmontejo #climagt #TraficoGt #transitogt https://t.co/DICU503bJ2",República,republicagt,Wed Oct 09 12:55:43 +0000 2019,33,10,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,4,1
1181916235560345602,"#TomaEnCuenta | Toma tus precauciones y maneja con cuidado, densa niebla cubre zonas de la capital. Enciende tus luces y maneja despacio. @amilcarmontejo #climagt #TraficoGt #transitogt https://t.co/DICU503bJ2",Omar,oamazariegos,Wed Oct 09 12:56:04 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,4,1
1181916353042800640,"#TomaEnCuenta | Toma tus precauciones y maneja con cuidado, densa niebla cubre zonas de la capital. Enciende tus luces y maneja despacio. @amilcarmontejo #climagt #TraficoGt #transitogt https://t.co/DICU503bJ2",Jafet Urbina,jd_jafetdavid,Wed Oct 09 12:56:32 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,4,1
1181918659071156225,"""Hay no me di cuenta que iba la placa tapada... los patojos deben de haberlo hecho!""
#TraficoGT #traficovn 
@SantosDalia @amilcarmontejo @PMT_VILLANUEVA https://t.co/IX72i7tE5l",Francisco J@k0b,pancho9103,Wed Oct 09 13:05:41 +0000 2019,1,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,0,2,3
1181918686170484737,"#TomaEnCuenta | Toma tus precauciones y maneja con cuidado, densa niebla cubre zonas de la capital. Enciende tus luces y maneja despacio. @amilcarmontejo #climagt #TraficoGt #transitogt https://t.co/DICU503bJ2",Amilcar Montejo,amilcarmontejo,Wed Oct 09 13:05:48 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,4,1
1181918794052190208,"#TomaEnCuenta | Toma tus precauciones y maneja con cuidado, densa niebla cubre zonas de la capital. Enciende tus luces y maneja despacio. @amilcarmontejo #climagt #TraficoGt #transitogt https://t.co/DICU503bJ2",JuanFranValencia,juanfrav,Wed Oct 09 13:06:14 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,4,1
1181918859181330433,"Por tanto, arrepentíos y convertíos, para que vuestros pecados sean borrados, a fin de que tiempos de refrigerio vengan de la presencia del Señor,Hechos 3:19 LBLA
https://t.co/BIsg06RHgt #TraficoGT #Guatemala https://t.co/J56lTGFETV",David Lara ????,1_aprendiz,Wed Oct 09 13:06:29 +0000 2019,1,0,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,1,2,0
1181920482276384768,"#TomaEnCuenta | Toma tus precauciones y maneja con cuidado, densa niebla cubre zonas de la capital. Enciende tus luces y maneja despacio. @amilcarmontejo #climagt #TraficoGt #transitogt https://t.co/DICU503bJ2",Less Rodriguez,less_rodri,Wed Oct 09 13:12:56 +0000 2019,0,10,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,4,1
1181920642339352580,"#TráficoGT | Este miércoles se ha habilitado el paso vehicular en la colonia Alioto, Villa Nueva. La medida es para transitar con mayor fluidez. https://t.co/svkhECmaYh",Viva La Noticia,vivaln_gtv,Wed Oct 09 13:13:34 +0000 2019,15,3,Spanish,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,Photo,0,1,0
1181920688531279872,"?? Aviso Importante ??

#GuatemalaValeLaPena
#MuniGuate
#Prevención 
#PlanAVE
#TransitoGT
#TraficoGT
@MuniGuate
@COPEM_Plan_AVE
@AlcaldeQuinonez https://t.co/aA1bgKMoJ1",Jose Serrano,JoseAnt15551459,Wed Oct 09 13:13:45 +0000 2019,0,54,Spanish,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,0,6,3
1181920716377202688,"#FrenemosLosAccidentes | @CBMDEPTAL reporta accidente de #TráficoGT en caserío Madronales, La Blanca, San Marcos. Tres personas heridas. https://t.co/thUusTfxws",Prensa Libre,prensa_libre,Wed Oct 09 13:13:52 +0000 2019,2,0,Spanish,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,0,2,1
1181920799088926720,"#FrenemosLosAccidentes | Accidente de #TráficoGT en caserío Madronales, La Blanca, San Marcos. Tres personas heridas. Vía @CBMDEPTAL https://t.co/dpomDbc2JA",Guatevisión,Guatevision_tv,Wed Oct 09 13:14:12 +0000 2019,3,0,Spanish,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,0,2,1
1181920886682783746,"Si las empresas no empiezan a tomar en serio el #homeoffice para puestos viables, en un par de años vamos a pasar más tiempo en el #traficogt que en la oficina https://t.co/INYvHS73yy",Allan Luther Méndez,Allan_Luther,Wed Oct 09 13:14:33 +0000 2019,0,3,Spanish,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Photo,0,2,0
